"","stat","locus","effect","df","Fvalue","pvalue"
"464","lme4QTL, binomial probit","CM084264_1_75278291.1","treatment",2,1.24719260799244,0.288953999660569
"465","lme4QTL, binomial probit","CM084264_1_75278291.1","generation * treatment",3,2.56364261606741,0.055099215098512
"466","lme4QTL, binomial probit","CM084264_1_75278300.1","generation",2,2.40124481311161,0.0925305683932298
"467","lme4QTL, binomial probit","CM084264_1_75278300.1","treatment",2,2.10795066314061,0.123474300372999
"468","lme4QTL, binomial probit","CM084264_1_75278300.1","generation * treatment",3,0.78531666074758,0.502993644352318
"469","lme4QTL, binomial probit","CM084264_1_75506833.1","generation",2,0.595459700835425,0.552028757742256
"470","lme4QTL, binomial probit","CM084264_1_75506833.1","treatment",2,1.46521489752325,0.232852616158769
"471","lme4QTL, binomial probit","CM084264_1_75506833.1","generation * treatment",3,0.516350134460886,0.671355163569781
"472","lme4QTL, binomial probit","CM084264_1_75512053.1","generation",2,0.952804193830644,0.386946101684202
"473","lme4QTL, binomial probit","CM084264_1_75512053.1","treatment",2,0.782532680267115,0.458276886831025
"474","lme4QTL, binomial probit","CM084264_1_75512053.1","generation * treatment",3,1.99192653144471,0.115481655058111
"475","lme4QTL, binomial probit","CM084264_1_75512070.1","generation",2,1.52347820184658,0.219813166173793
"476","lme4QTL, binomial probit","CM084264_1_75512070.1","treatment",2,0.396706418930607,0.672921346112647
"477","lme4QTL, binomial probit","CM084264_1_75512070.1","generation * treatment",3,1.34322768044145,0.260668710755202
"478","lme4QTL, binomial probit","CM084264_1_75512085.1","generation",2,1.98896664593048,0.138829294258204
"479","lme4QTL, binomial probit","CM084264_1_75512085.1","treatment",2,0.848702371164744,0.429104199583446
"480","lme4QTL, binomial probit","CM084264_1_75512085.1","generation * treatment",3,1.89047741133667,0.131451416822884
"481","lme4QTL, binomial probit","CM084265_1_786811.1","generation",2,0.288655184034917,0.749500601113621
"482","lme4QTL, binomial probit","CM084265_1_786811.1","treatment",2,1.06703130645328,0.345469153572552
"483","lme4QTL, binomial probit","CM084265_1_786811.1","generation * treatment",3,0.914198564584395,0.434508238770728
"484","lme4QTL, binomial probit","CM084265_1_790976.1","generation",2,1.12671806586118,0.325608547000823
"485","lme4QTL, binomial probit","CM084265_1_790976.1","treatment",2,0.0159359241424496,0.984191303088974
"486","lme4QTL, binomial probit","CM084265_1_790976.1","generation * treatment",3,1.87787782781338,0.133576899915875
"487","lme4QTL, binomial probit","CM084265_1_791030.1","generation",2,3.03815978852655,0.0495585767782945
"488","lme4QTL, binomial probit","CM084265_1_791030.1","treatment",2,0.998069961921138,0.369940866564728
"489","lme4QTL, binomial probit","CM084265_1_791030.1","generation * treatment",3,1.13920556994547,0.333629951518754
"490","lme4QTL, binomial probit","CM084265_1_794917.1","generation",2,0.0198514907926619,0.980345678099294
"491","lme4QTL, binomial probit","CM084265_1_794917.1","treatment",2,0.915147779232412,0.401691364720838
"492","lme4QTL, binomial probit","CM084265_1_794917.1","generation * treatment",3,1.65886598808627,0.176204288327653
"493","lme4QTL, binomial probit","CM084265_1_976180.1","generation",2,0.300342915170632,0.740810410091249
"494","lme4QTL, binomial probit","CM084265_1_976180.1","treatment",2,1.37195470201141,0.255366470955485
"495","lme4QTL, binomial probit","CM084265_1_976180.1","generation * treatment",3,1.93055127271566,0.124904707793429
"496","lme4QTL, binomial probit","CM084265_1_1062091.1","generation",2,1.5917666074023,0.205462926838121
"497","lme4QTL, binomial probit","CM084265_1_1062091.1","treatment",2,0.0670684316991277,0.93514672324845
"498","lme4QTL, binomial probit","CM084265_1_1062091.1","generation * treatment",3,0.351039281137259,0.788427397740993
"499","lme4QTL, binomial probit","CM084265_1_1118701.1","generation",2,0.228007303640088,0.796271012273872
"500","lme4QTL, binomial probit","CM084265_1_1118701.1","treatment",2,1.19558709851039,0.304116849534177
"501","lme4QTL, binomial probit","CM084265_1_1118701.1","generation * treatment",3,0.315138870929449,0.814433724709871
"502","lme4QTL, binomial probit","CM084265_1_1118730.1","generation",2,2.29917893698687,0.102295411231302
"503","lme4QTL, binomial probit","CM084265_1_1118730.1","treatment",2,3.08754954559375,0.0472218785914615
"504","lme4QTL, binomial probit","CM084265_1_1118730.1","generation * treatment",3,0.381347814052688,0.766527464825511
"505","lme4QTL, binomial probit","CM084265_1_1229890.1","generation",2,2.27977921746373,0.104265673439228
"506","lme4QTL, binomial probit","CM084265_1_1229890.1","treatment",2,0.345277155021343,0.708335102736405
"507","lme4QTL, binomial probit","CM084265_1_1229890.1","generation * treatment",3,0.641566647167931,0.588873593381906
"508","lme4QTL, binomial probit","CM084265_1_1816569.1","generation",2,0.850389964797518,0.428385161125439
"509","lme4QTL, binomial probit","CM084265_1_1816569.1","treatment",2,0.77543602110425,0.461521966930007
"510","lme4QTL, binomial probit","CM084265_1_1816569.1","generation * treatment",3,2.521546094282,0.0582121747987538
"511","lme4QTL, binomial probit","CM084265_1_3130640.1","generation",2,0.121198119765208,0.885906424918469
"512","lme4QTL, binomial probit","CM084265_1_3130640.1","treatment",2,0.404227551160223,0.667894003162413
"513","lme4QTL, binomial probit","CM084265_1_3130640.1","generation * treatment",3,1.76228555139722,0.154672996219334
"514","lme4QTL, binomial probit","CM084265_1_3130643.1","generation",2,6.52849765287865,0.00170174770169176
"515","lme4QTL, binomial probit","CM084265_1_3130643.1","treatment",2,2.83516663624862,0.0604515624761321
"516","lme4QTL, binomial probit","CM084265_1_3130643.1","generation * treatment",3,3.13577396461848,0.0259707675597836
"517","lme4QTL, binomial probit","CM084265_1_8361584.1","generation",2,0.354635094676221,0.701754380531789
"518","lme4QTL, binomial probit","CM084265_1_8361584.1","treatment",2,0.323944407771157,0.723570140546254
"519","lme4QTL, binomial probit","CM084265_1_8361584.1","generation * treatment",3,7.42756175399296,8.47600873368768e-05
"520","lme4QTL, binomial probit","CM084265_1_8362486.1","generation",2,0.360112117161675,0.697931417617327
"521","lme4QTL, binomial probit","CM084265_1_8362486.1","treatment",2,1.01256916686699,0.364654653164937
"522","lme4QTL, binomial probit","CM084265_1_8362486.1","generation * treatment",3,1.47251584530867,0.222315296977496
"523","lme4QTL, binomial probit","CM084265_1_14403550.1","generation",2,0.59699879645836,0.55118350263275
"524","lme4QTL, binomial probit","CM084265_1_14403550.1","treatment",2,0.737688232741069,0.47917594460721
"525","lme4QTL, binomial probit","CM084265_1_14403550.1","generation * treatment",3,0.926463615340391,0.428408358674845
"526","lme4QTL, binomial probit","CM084265_1_14403558.1","generation",2,0.413958356613652,0.661445748792
"527","lme4QTL, binomial probit","CM084265_1_14403558.1","treatment",2,2.94797788697215,0.0541299837636464
"528","lme4QTL, binomial probit","CM084265_1_14403558.1","generation * treatment",3,2.97719117350007,0.0320180506764444
"529","lme4QTL, binomial probit","CM084265_1_14403559.1","generation",2,0.671050256177107,0.512018732746281
"530","lme4QTL, binomial probit","CM084265_1_14403559.1","treatment",2,2.12294576978042,0.121664644102149
"531","lme4QTL, binomial probit","CM084265_1_14403559.1","generation * treatment",3,2.70582230079282,0.0457445149721596
"532","lme4QTL, binomial probit","CM084265_1_19672164.1","generation",2,0.445397093873532,0.641037917707444
"533","lme4QTL, binomial probit","CM084265_1_19672164.1","treatment",2,1.28219853803672,0.27910422618637
"534","lme4QTL, binomial probit","CM084265_1_19672164.1","generation * treatment",3,3.83180335464784,0.0103092640432813
"535","lme4QTL, binomial probit","CM084265_1_24898691.1","generation",2,1.31378785391132,0.270506383924689
"536","lme4QTL, binomial probit","CM084265_1_24898691.1","treatment",2,1.59980242531657,0.203837545575385
"537","lme4QTL, binomial probit","CM084265_1_24898691.1","generation * treatment",3,1.03714552486556,0.376551483136798
"538","lme4QTL, binomial probit","CM084265_1_24898734.1","generation",2,0.246304806743536,0.781858721608622
"539","lme4QTL, binomial probit","CM084265_1_24898734.1","treatment",2,0.502459561163908,0.605603225706506
"540","lme4QTL, binomial probit","CM084265_1_24898734.1","generation * treatment",3,1.41603872439473,0.238377250368429
"541","lme4QTL, binomial probit","CM084265_1_24901859.1","generation",2,2.32797572005753,0.0994397034939943
"542","lme4QTL, binomial probit","CM084265_1_24901859.1","treatment",2,1.28685045522084,0.277821008204203
"543","lme4QTL, binomial probit","CM084265_1_24901859.1","generation * treatment",3,0.510518201760339,0.675351179123343
"544","lme4QTL, binomial probit","CM084265_1_24901885.1","generation",2,0.782166039601777,0.458443975665793
"545","lme4QTL, binomial probit","CM084265_1_24901885.1","treatment",2,0.440786457550734,0.643990656600446
"546","lme4QTL, binomial probit","CM084265_1_24901885.1","generation * treatment",3,2.69261258535049,0.0465434364813466
"547","lme4QTL, binomial probit","CM084265_1_24901907.1","generation",2,0.899333458254168,0.408051415440667
"548","lme4QTL, binomial probit","CM084265_1_24901907.1","treatment",2,1.20628250470097,0.300909800975064
"549","lme4QTL, binomial probit","CM084265_1_24901907.1","generation * treatment",3,0.319793099262687,0.811062778395222
"550","lme4QTL, binomial probit","CM084265_1_39553345.1","generation",2,7.47205913272838,0.000693810206269814
"551","lme4QTL, binomial probit","CM084265_1_39553345.1","treatment",2,0.775665896524024,0.461416490206871
"552","lme4QTL, binomial probit","CM084265_1_39553345.1","generation * treatment",3,0.233879724078378,0.872728006624659
"553","lme4QTL, binomial probit","CM084265_1_39553350.1","generation",2,1.34974399742675,0.26104413985833
"554","lme4QTL, binomial probit","CM084265_1_39553350.1","treatment",2,0.200895428107707,0.818119676701016
"555","lme4QTL, binomial probit","CM084265_1_39553350.1","generation * treatment",3,0.565308581602069,0.638323302812499
"556","lme4QTL, binomial probit","CM084265_1_46089269.1","generation",2,0.0168371910145058,0.983304790833272
"557","lme4QTL, binomial probit","CM084265_1_46089269.1","treatment",2,1.81562341904476,0.164710344320441
"558","lme4QTL, binomial probit","CM084265_1_46089269.1","generation * treatment",3,0.265660042396776,0.85011842414483
"559","lme4QTL, binomial probit","CM084265_1_46089443.1","generation",2,1.2785477146411,0.280115475711512
"560","lme4QTL, binomial probit","CM084265_1_46089443.1","treatment",2,0.360723530374009,0.69750595489987
"561","lme4QTL, binomial probit","CM084265_1_46089443.1","generation * treatment",3,0.923780963404531,0.42973642291316
"562","lme4QTL, binomial probit","CM084265_1_50947034.1","generation",2,0.98905100094857,0.373267933874193
"563","lme4QTL, binomial probit","CM084265_1_50947034.1","treatment",2,3.36133661523363,0.0361412159781011
"564","lme4QTL, binomial probit","CM084265_1_50947034.1","generation * treatment",3,2.57073674997151,0.0545909223806227
"565","lme4QTL, binomial probit","CM084265_1_54591384.1","generation",2,3.70541042902946,0.0258446647454428
"566","lme4QTL, binomial probit","CM084265_1_54591384.1","treatment",2,0.395410803959429,0.673791213895749
"567","lme4QTL, binomial probit","CM084265_1_54591384.1","generation * treatment",3,1.71101049580032,0.165015406192553
"568","lme4QTL, binomial probit","CM084265_1_54591404.1","generation",2,2.3849813686816,0.0940211967315343
"569","lme4QTL, binomial probit","CM084265_1_54591404.1","treatment",2,0.741139445721461,0.477534001303667
"570","lme4QTL, binomial probit","CM084265_1_54591404.1","generation * treatment",3,2.3925698563086,0.0688596076058195
"571","lme4QTL, binomial probit","CM084265_1_54595174.1","generation",2,2.55017457774334,0.0799404145815393
"572","lme4QTL, binomial probit","CM084265_1_54595174.1","treatment",2,5.79285606383251,0.00343943309031455
"573","lme4QTL, binomial probit","CM084265_1_54595174.1","generation * treatment",3,1.59862324191429,0.190023439883939
"574","lme4QTL, binomial probit","CM084265_1_54595186.1","generation",2,2.19802446166583,0.112997766705018
"575","lme4QTL, binomial probit","CM084265_1_54595186.1","treatment",2,1.61209519844986,0.201376148725461
"576","lme4QTL, binomial probit","CM084265_1_54595186.1","generation * treatment",3,0.261075026555937,0.85340084830758
"577","lme4QTL, binomial probit","CM084265_1_58036225.1","generation",2,0.550153667156617,0.577504051464574
"578","lme4QTL, binomial probit","CM084265_1_58036225.1","treatment",2,2.9530705586697,0.0538608634845357
"579","lme4QTL, binomial probit","CM084265_1_58036225.1","generation * treatment",3,1.2165383022289,0.304050115481904
"580","lme4QTL, binomial probit","CM084265_1_58483282.1","generation",2,1.55656279036456,0.212738805568122
"581","lme4QTL, binomial probit","CM084265_1_58483282.1","treatment",2,0.148185863859986,0.862340656541478
"582","lme4QTL, binomial probit","CM084265_1_58483282.1","generation * treatment",3,0.167306755289931,0.918368298855353
"583","lme4QTL, binomial probit","CM084265_1_58487818.1","generation",2,1.42893333293289,0.241363451349443
"584","lme4QTL, binomial probit","CM084265_1_58487818.1","treatment",2,2.40306032870075,0.0923656511171909
"585","lme4QTL, binomial probit","CM084265_1_58487818.1","generation * treatment",3,2.20380214428432,0.0879411213183178
"586","lme4QTL, binomial probit","CM084265_1_58487819.1","generation",2,5.12896804983865,0.00651089172054948
"587","lme4QTL, binomial probit","CM084265_1_58487819.1","treatment",2,2.20890313307758,0.111794622315767
"588","lme4QTL, binomial probit","CM084265_1_58487819.1","generation * treatment",3,0.578574387734132,0.629539688423932
"589","lme4QTL, binomial probit","CM084265_1_58530104.1","generation",2,2.43604148235863,0.0894207367244551
"590","lme4QTL, binomial probit","CM084265_1_58530104.1","treatment",2,1.01421807108382,0.364058324244494
"591","lme4QTL, binomial probit","CM084265_1_58530104.1","generation * treatment",3,1.20261635649704,0.309195352426781
"592","lme4QTL, binomial probit","CM084265_1_58531646.1","generation",2,0.48903233340177,0.613759593539354
"593","lme4QTL, binomial probit","CM084265_1_58531646.1","treatment",2,0.73594576471357,0.48000709767582
"594","lme4QTL, binomial probit","CM084265_1_58531646.1","generation * treatment",3,0.14686772209419,0.931636543156743
"595","lme4QTL, binomial probit","CM084265_1_59220865.1","generation",2,1.09676518969466,0.335427220562864
"596","lme4QTL, binomial probit","CM084265_1_59220865.1","treatment",2,1.27754082897903,0.280395023964707
"597","lme4QTL, binomial probit","CM084265_1_59220865.1","generation * treatment",3,0.927070441826103,0.428108419887152
"598","lme4QTL, binomial probit","CM084265_1_59221155.1","generation",2,0.156408221153076,0.855287149359299
"599","lme4QTL, binomial probit","CM084265_1_59221155.1","treatment",2,1.82853860197692,0.162624624295825
"600","lme4QTL, binomial probit","CM084265_1_59221155.1","generation * treatment",3,0.082009544810347,0.969777652609443
"601","lme4QTL, binomial probit","CM084265_1_59221213.1","generation",2,2.75475808437966,0.0654067791020405
"602","lme4QTL, binomial probit","CM084265_1_59221213.1","treatment",2,0.618964189830361,0.539261447314055
"603","lme4QTL, binomial probit","CM084265_1_59221213.1","generation * treatment",3,0.539706353728411,0.655479473707495
"604","lme4QTL, binomial probit","CM084265_1_59221229.1","generation",2,0.363622608341995,0.695492133941588
"605","lme4QTL, binomial probit","CM084265_1_59221229.1","treatment",2,1.15018475090771,0.318118743285229
"606","lme4QTL, binomial probit","CM084265_1_59221229.1","generation * treatment",3,0.894553879934412,0.444428072113016
"607","lme4QTL, binomial probit","CM084265_1_59221291.1","generation",2,1.44084005857384,0.238536403661028
"608","lme4QTL, binomial probit","CM084265_1_59221291.1","treatment",2,0.024426748252018,0.975871318757365
"609","lme4QTL, binomial probit","CM084265_1_59221291.1","generation * treatment",3,0.523788000886337,0.666277015327282
"610","lme4QTL, binomial probit","CM084265_1_59221301.1","generation",2,3.27057834586651,0.0394890816974239
"611","lme4QTL, binomial probit","CM084265_1_59221301.1","treatment",2,1.26210865990474,0.284714891705724
"612","lme4QTL, binomial probit","CM084265_1_59221301.1","generation * treatment",3,0.0834068078762109,0.969040783449251
"613","lme4QTL, binomial probit","CM084265_1_59221308.1","generation",2,2.1541861910342,0.117979799502294
"614","lme4QTL, binomial probit","CM084265_1_59221308.1","treatment",2,2.07053304436473,0.128109130990792
"615","lme4QTL, binomial probit","CM084265_1_59221308.1","generation * treatment",3,1.54953290773159,0.202032518945013
"616","lme4QTL, binomial probit","CM084265_1_59221309.1","generation",2,0.660525747366046,0.517409308538072
"617","lme4QTL, binomial probit","CM084265_1_59221309.1","treatment",2,0.560427527470871,0.57162519830694
"618","lme4QTL, binomial probit","CM084265_1_59221309.1","generation * treatment",3,1.99081171640083,0.115646545706327
"619","lme4QTL, binomial probit","CM084265_1_59221320.1","generation",2,2.4897340874531,0.0848273924086031
"620","lme4QTL, binomial probit","CM084265_1_59221320.1","treatment",2,0.0585606947271574,0.94313292750295
"621","lme4QTL, binomial probit","CM084265_1_59221320.1","generation * treatment",3,1.10503282559506,0.347496582958857
"622","lme4QTL, binomial probit","CM084265_1_59221322.1","generation",2,1.66130992951458,0.191818034087754
"623","lme4QTL, binomial probit","CM084265_1_59221322.1","treatment",2,2.42555420090941,0.0903467522876033
"624","lme4QTL, binomial probit","CM084265_1_59221322.1","generation * treatment",3,1.2344653291309,0.297538230494356
"625","lme4QTL, binomial probit","CM084265_1_59221383.1","generation",2,2.86106951508932,0.0589372192913555
"626","lme4QTL, binomial probit","CM084265_1_59221383.1","treatment",2,0.317758085300153,0.728049613276186
"627","lme4QTL, binomial probit","CM084265_1_59221383.1","generation * treatment",3,0.379704955186492,0.767711800674027
"628","lme4QTL, binomial probit","CM084265_1_60215543.1","generation",2,0.286526372553005,0.751094459639567
"629","lme4QTL, binomial probit","CM084265_1_60215543.1","treatment",2,0.932157405730173,0.394962009181062
"630","lme4QTL, binomial probit","CM084265_1_60215543.1","generation * treatment",3,0.362136784501766,0.780397955649562
"631","lme4QTL, binomial probit","CM084265_1_60316158.1","generation",2,0.910504610485404,0.40354828364027
"632","lme4QTL, binomial probit","CM084265_1_60316158.1","treatment",2,0.147966597319289,0.86252955327385
"633","lme4QTL, binomial probit","CM084265_1_60316158.1","generation * treatment",3,1.03690675562508,0.376657290139134
"634","lme4QTL, binomial probit","CM084265_1_61648596.1","generation",2,3.17363644235177,0.0434110689038867
"635","lme4QTL, binomial probit","CM084265_1_61648596.1","treatment",2,8.3514046087305,0.000302282514050995
"636","lme4QTL, binomial probit","CM084265_1_61648596.1","generation * treatment",3,1.11492912705583,0.343429476786125
"637","lme4QTL, binomial probit","CM084265_1_61648598.1","generation",2,2.50296434346864,0.0837325334534348
"638","lme4QTL, binomial probit","CM084265_1_61648598.1","treatment",2,0.770510762702986,0.463787731775947
"639","lme4QTL, binomial probit","CM084265_1_61648598.1","generation * treatment",3,0.531448143447077,0.661068911406365
"640","lme4QTL, binomial probit","CM084265_1_61648602.1","generation",2,0.52856333897308,0.590057616036948
"641","lme4QTL, binomial probit","CM084265_1_61648602.1","treatment",2,1.00839481919143,0.366168715382088
"642","lme4QTL, binomial probit","CM084265_1_61648602.1","generation * treatment",3,0.0639762623694417,0.978836284709599
"643","lme4QTL, binomial probit","CM084265_1_61648709.1","generation",2,7.61434387574361,0.000606325454864193
"644","lme4QTL, binomial probit","CM084265_1_61648709.1","treatment",2,0.226699266909374,0.797311498539277
"645","lme4QTL, binomial probit","CM084265_1_61648709.1","generation * treatment",3,0.979042098846301,0.403065098851425
"646","lme4QTL, binomial probit","CM084265_1_64196855.1","generation",2,2.34565502833358,0.0977264142352403
"647","lme4QTL, binomial probit","CM084265_1_64196855.1","treatment",2,1.10903656871796,0.331369047662325
"648","lme4QTL, binomial probit","CM084265_1_64196855.1","generation * treatment",3,0.675186814850555,0.56790608609401
"649","lme4QTL, binomial probit","CM084265_1_64196870.1","generation",2,2.70682646478663,0.0685532369453972
"650","lme4QTL, binomial probit","CM084265_1_64196870.1","treatment",2,0.513071992346719,0.599234026654394
"651","lme4QTL, binomial probit","CM084265_1_64196870.1","generation * treatment",3,1.00185967668588,0.39246845398975
"652","lme4QTL, binomial probit","CM084265_1_64196884.1","generation",2,0.912972588252675,0.402560203717561
"653","lme4QTL, binomial probit","CM084265_1_64196884.1","treatment",2,0.294763241136672,0.744946336210651
"654","lme4QTL, binomial probit","CM084265_1_64196884.1","generation * treatment",3,0.113201355732012,0.952334815548615
"655","lme4QTL, binomial probit","CM084265_1_64196888.1","generation",2,0.313461840418432,0.731176921539095
"656","lme4QTL, binomial probit","CM084265_1_64196888.1","treatment",2,0.876843614680335,0.41727129013195
"657","lme4QTL, binomial probit","CM084265_1_64196888.1","generation * treatment",3,3.49574526696207,0.0161193268243636
"658","lme4QTL, binomial probit","CM084265_1_64527973.1","generation",2,1.53638110513085,0.217026420069378
"659","lme4QTL, binomial probit","CM084265_1_64527973.1","treatment",2,1.12561052329031,0.325966396310012
"660","lme4QTL, binomial probit","CM084265_1_64527973.1","generation * treatment",3,4.11420017498951,0.00707477169274159
"661","lme4QTL, binomial probit","CM084265_1_64581822.1","generation",2,2.58145637575374,0.0775234973720292
"662","lme4QTL, binomial probit","CM084265_1_64581822.1","treatment",2,0.772267646029886,0.462978230566318
"663","lme4QTL, binomial probit","CM084265_1_64581822.1","generation * treatment",3,0.18948152843067,0.903514708958171
"664","lme4QTL, binomial probit","CM084265_1_64584031.1","generation",2,0.982560523857027,0.375680888038832
"665","lme4QTL, binomial probit","CM084265_1_64584031.1","treatment",2,1.05711511172964,0.34888502720535
"666","lme4QTL, binomial probit","CM084265_1_64584031.1","generation * treatment",3,1.97937495070194,0.117351288479982
"667","lme4QTL, binomial probit","CM084265_1_64585921.1","generation",2,3.84663345694115,0.0225268956126561
"668","lme4QTL, binomial probit","CM084265_1_64585921.1","treatment",2,2.66620030502114,0.0713392711526302
"669","lme4QTL, binomial probit","CM084265_1_64585921.1","generation * treatment",3,0.910808097037561,0.436207107623098
"670","lme4QTL, binomial probit","CM084265_1_64586069.1","generation",2,2.23976287234756,0.108451397474286
"671","lme4QTL, binomial probit","CM084265_1_64586069.1","treatment",2,0.0583420080103016,0.943339111747693
"672","lme4QTL, binomial probit","CM084265_1_64586069.1","generation * treatment",3,0.331821751693342,0.80234776539155
"673","lme4QTL, binomial probit","CM084265_1_64733395.1","generation",2,0.0671624850654156,0.935058817226499
"674","lme4QTL, binomial probit","CM084265_1_64733395.1","treatment",2,1.85526072864197,0.158393251090893
"675","lme4QTL, binomial probit","CM084265_1_64733395.1","generation * treatment",3,1.78332450588389,0.150610412668197
"676","lme4QTL, binomial probit","CM084265_1_64735166.1","generation",2,0.162380254274006,0.850200533589563
"677","lme4QTL, binomial probit","CM084265_1_64735166.1","treatment",2,1.54992779438698,0.214138916908796
"678","lme4QTL, binomial probit","CM084265_1_64735166.1","generation * treatment",3,1.20847875062965,0.307019283880009
"679","lme4QTL, binomial probit","CM084265_1_64735174.1","generation",2,0.530817366638805,0.588734274971668
"680","lme4QTL, binomial probit","CM084265_1_64735174.1","treatment",2,0.707191059638588,0.493934679909898
"681","lme4QTL, binomial probit","CM084265_1_64735174.1","generation * treatment",3,1.44652673775547,0.229577459065197
"682","lme4QTL, binomial probit","CM084265_1_64735183.1","generation",2,0.51359650106575,0.598920991202211
"683","lme4QTL, binomial probit","CM084265_1_64735183.1","treatment",2,0.187592864361774,0.829059686957165
"684","lme4QTL, binomial probit","CM084265_1_64735183.1","generation * treatment",3,2.15069565606045,0.0941773936820677
"685","lme4QTL, binomial probit","CM084265_1_64735335.1","generation",2,0.271281916666365,0.762608325426003
"686","lme4QTL, binomial probit","CM084265_1_64735335.1","treatment",2,0.0764089820185651,0.926457184464187
"687","lme4QTL, binomial probit","CM084265_1_64735335.1","generation * treatment",3,1.71491477406605,0.164205338077442
"688","lme4QTL, binomial probit","CM084265_1_64735440.1","generation",2,1.82517860775126,0.1631646678083
"689","lme4QTL, binomial probit","CM084265_1_64735440.1","treatment",2,0.190297764657698,0.826823307593036
"690","lme4QTL, binomial probit","CM084265_1_64735440.1","generation * treatment",3,0.864419087044215,0.460005752846142
"691","lme4QTL, binomial probit","CM084265_1_64765147.1","generation",2,4.64812936876436,0.0103560615384377
"692","lme4QTL, binomial probit","CM084265_1_64765147.1","treatment",2,1.81245696054506,0.165225807568374
"693","lme4QTL, binomial probit","CM084265_1_64765147.1","generation * treatment",3,0.638241824733398,0.590975568342896
"694","lme4QTL, binomial probit","CM084265_1_64832885.1","generation",2,2.0181781977321,0.134889937861425
"695","lme4QTL, binomial probit","CM084265_1_64832885.1","treatment",2,0.410680774336064,0.663610649861294
"696","lme4QTL, binomial probit","CM084265_1_64832885.1","generation * treatment",3,1.12139482415037,0.340794971743432
"697","lme4QTL, binomial probit","CM084265_1_65204740.1","generation",2,0.118148832565307,0.888609539845988
"698","lme4QTL, binomial probit","CM084265_1_65204740.1","treatment",2,0.18136539747661,0.834231674699552
"699","lme4QTL, binomial probit","CM084265_1_65204740.1","generation * treatment",3,0.917779701423528,0.432719791300901
"700","lme4QTL, binomial probit","CM084265_1_65232929.1","generation",2,2.44315081709755,0.0887984336233033
"701","lme4QTL, binomial probit","CM084265_1_65232929.1","treatment",2,3.57168885718149,0.0294392517078412
"702","lme4QTL, binomial probit","CM084265_1_65232929.1","generation * treatment",3,3.82862462368589,0.0103530054147598
"703","lme4QTL, binomial probit","CM084265_1_65233014.1","generation",2,1.4138383277529,0.244996076895164
"704","lme4QTL, binomial probit","CM084265_1_65233014.1","treatment",2,0.55091874053717,0.577064173999454
"705","lme4QTL, binomial probit","CM084265_1_65233014.1","generation * treatment",3,1.31957032443089,0.268313940847194
"706","lme4QTL, binomial probit","CM084265_1_65322091.1","generation",2,1.58864708260656,0.206097416406906
"707","lme4QTL, binomial probit","CM084265_1_65322091.1","treatment",2,1.51357698905203,0.221976034214284
"708","lme4QTL, binomial probit","CM084265_1_65322091.1","generation * treatment",3,0.120642094740084,0.94790521533662
"709","lme4QTL, binomial probit","CM084265_1_65322123.1","generation",2,1.69698811504769,0.185175813790548
"710","lme4QTL, binomial probit","CM084265_1_65322123.1","treatment",2,0.561223146773927,0.571172456262697
"711","lme4QTL, binomial probit","CM084265_1_65322123.1","generation * treatment",3,0.600575348351699,0.615137458782658
"712","lme4QTL, binomial probit","CM084265_1_66141830.1","generation",2,1.96201358049678,0.142566824822845
"713","lme4QTL, binomial probit","CM084265_1_66141830.1","treatment",2,1.45499701766122,0.235218449268787
"714","lme4QTL, binomial probit","CM084265_1_66141830.1","generation * treatment",3,0.20596060687726,0.892227013446112
"715","lme4QTL, binomial probit","CM084265_1_66141850.1","generation",2,12.6923367588408,5.38128368732525e-06
"716","lme4QTL, binomial probit","CM084265_1_66141850.1","treatment",2,0.222615080596256,0.800569114000115
"717","lme4QTL, binomial probit","CM084265_1_66141850.1","generation * treatment",3,1.09860337187407,0.350161566903425
"718","lme4QTL, binomial probit","CM084265_1_66142270.1","generation",2,3.81724901199841,0.023179917127492
"719","lme4QTL, binomial probit","CM084265_1_66142270.1","treatment",2,0.332102789620493,0.717705134208366
"720","lme4QTL, binomial probit","CM084265_1_66142270.1","generation * treatment",3,1.61169427620144,0.186940933460868
"721","lme4QTL, binomial probit","CM084265_1_66143673.1","generation",2,2.0592139103059,0.129545441391962
"722","lme4QTL, binomial probit","CM084265_1_66143673.1","treatment",2,1.74281436489487,0.176983029634479
"723","lme4QTL, binomial probit","CM084265_1_66143673.1","generation * treatment",3,1.29658256896544,0.275938642712889
"724","lme4QTL, binomial probit","CM084265_1_66689301.1","generation",2,8.24869328147888,0.000333000820797406
"725","lme4QTL, binomial probit","CM084265_1_66689301.1","treatment",2,0.0102504949219119,0.989802246101079
"726","lme4QTL, binomial probit","CM084265_1_66689301.1","generation * treatment",3,0.470286599364949,0.703241246820245
"727","lme4QTL, binomial probit","CM084265_1_68019714.1","generation",2,0.1727787868836,0.841416310065966
"728","lme4QTL, binomial probit","CM084265_1_68019714.1","treatment",2,1.37551509797255,0.25446797483594
"729","lme4QTL, binomial probit","CM084265_1_68019714.1","generation * treatment",3,0.706620339470332,0.548783318457667
"730","lme4QTL, binomial probit","CM084265_1_68073022.1","generation",2,1.09331098134718,0.336578539043127
"731","lme4QTL, binomial probit","CM084265_1_68073022.1","treatment",2,0.0691281208498162,0.933223559452601
"732","lme4QTL, binomial probit","CM084265_1_68073022.1","generation * treatment",3,0.357580321824775,0.783693537225656
